나이,회사와의마찰,출장,일당,부서,거리,학력,전공,사번,만족도,성별,시급,참여프로젝트,근속연차,직급,직업만족도,결혼여부,월급,이직회수,성인여부,야근,업무평가,주변평가,근무기준시간,스톡옵션레벨,경력,전년도교육출장횟수,워라밸,현회사근속년수
28,No,1~29회,1181,R&D,1,3,사회과학계열,1799,3,Male,82,3,1,연구직,4,Married,2044,1,Y,No,보통,3,80,1,5,6,4,5
39,No,1~29회,1253,R&D,10,1,자연과학계열,1800,3,Male,65,3,3,연구 관리자,3,Single,13464,7,Y,No,좋다,3,80,0,9,3,3,4
46,No,0회,849,영업,26,2,사회과학계열,1801,2,Male,98,2,2,영업직,2,Single,7991,8,Y,No,보통,3,80,0,6,3,3,2
40,No,1~29회,616,R&D,2,2,사회과학계열,1802,3,Female,99,3,1,엔지니어,1,Married,3377,4,Y,No,보통,4,80,1,7,5,2,4
42,No,1~29회,1128,R&D,13,3,자연과학계열,1803,2,Male,95,4,2,연구직 관리자,1,Married,5538,5,Y,No,보통,3,80,2,10,2,2,0
35,No,0회,1180,R&D,2,2,자연과학계열,1804,2,Male,90,3,2,제조 책임자,4,Divorced,5762,2,Y,No,보통,3,80,1,15,6,3,7
38,No,0회,1336,사무직,2,3,인문학,1805,1,Male,100,3,1,인사사원,2,Divorced,2592,5,Y,No,보통,4,80,3,13,3,3,11
34,Yes,30회 이상,234,R&D,9,4,사회과학계열,1807,4,Male,93,3,2,엔지니어,1,Married,5346,4,Y,No,보통,3,80,1,11,3,2,7
37,Yes,1~29회,370,R&D,10,4,자연과학계열,1809,4,Male,58,3,2,제조 책임자,1,Single,4213,1,Y,No,보통,2,80,0,10,4,1,10
39,No,30회 이상,766,영업,20,3,사회과학계열,1812,3,Male,83,3,2,영업직,4,Divorced,4127,2,Y,No,보통,4,80,1,7,6,3,2
43,No,0회,343,R&D,9,3,사회과학계열,1813,1,Male,52,3,1,연구직,3,Single,2438,4,Y,No,보통,3,80,0,7,2,2,3
41,No,1~29회,447,R&D,5,3,사회과학계열,1814,2,Male,85,4,2,연구직 관리자,2,Single,6870,3,Y,No,보통,1,80,0,11,3,1,3
41,No,1~29회,796,영업,4,1,상경계열,1815,3,Female,81,3,3,영업직,3,Divorced,10447,0,Y,Yes,보통,4,80,1,23,3,4,22
30,No,1~29회,1092,R&D,10,3,자연과학계열,1816,1,Female,64,3,3,제조 책임자,3,Single,9667,9,Y,No,보통,2,80,0,9,3,3,7
26,Yes,1~29회,920,사무직,20,2,자연과학계열,1818,4,Female,69,3,1,인사사원,2,Married,2148,0,Y,Yes,보통,3,80,0,6,3,3,5
46,Yes,1~29회,261,R&D,21,2,자연과학계열,1821,4,Female,66,3,2,연구직 관리자,2,Married,8926,4,Y,No,좋다,4,80,1,13,2,4,9
40,No,1~29회,1194,R&D,1,3,사회과학계열,1822,3,Female,52,3,2,연구직 관리자,4,Divorced,6513,4,Y,No,보통,4,80,1,12,3,3,5
34,No,1~29회,810,영업,8,2,공학계열,1823,2,Male,92,4,2,영업직,3,Married,6799,1,Y,No,좋다,3,80,2,10,5,3,10
58,No,0회,350,영업,2,3,자연과학계열,1824,2,Male,52,3,4,인사관리자,2,Divorced,16291,4,Y,No,좋다,4,80,1,37,0,2,16
35,No,1~29회,185,R&D,23,4,자연과학계열,1826,2,Male,91,1,1,엔지니어,3,Married,2705,0,Y,No,보통,2,80,1,6,2,4,5
47,No,1~29회,1001,R&D,4,3,사회과학계열,1827,3,Female,92,2,3,제조 책임자,2,Divorced,10333,8,Y,Yes,보통,3,80,1,28,4,3,22
40,No,1~29회,750,R&D,12,3,사회과학계열,1829,2,Female,47,3,2,연구직 관리자,1,Divorced,4448,2,Y,No,보통,2,80,1,15,3,3,7
54,No,1~29회,431,R&D,7,4,자연과학계열,1830,4,Female,68,3,2,연구직,4,Married,6854,4,Y,No,보통,2,80,1,14,2,2,7
31,No,30회 이상,1125,영업,7,4,상경계열,1833,1,Female,68,3,3,영업직,1,Married,9637,2,Y,No,보통,4,80,2,9,3,3,3
28,No,1~29회,1217,R&D,1,3,자연과학계열,1834,3,Female,67,3,1,연구직,1,Married,3591,1,Y,No,좋다,3,80,1,3,3,3,3
38,No,1~29회,723,영업,2,4,상경계열,1835,2,Female,77,1,2,영업 담당자,4,Married,5405,2,Y,Yes,좋다,1,80,2,20,4,2,4
26,No,1~29회,572,영업,10,3,자연과학계열,1836,3,Male,46,3,2,영업직,4,Single,4684,1,Y,No,보통,1,80,0,5,4,3,5
58,No,30회 이상,1216,R&D,15,4,사회과학계열,1837,1,Male,87,3,4,연구 관리자,3,Married,15787,2,Y,Yes,보통,2,80,0,23,3,3,2
18,No,0회,1431,R&D,14,3,자연과학계열,1839,2,Female,33,3,1,연구직,3,Single,1514,1,Y,No,보통,3,80,0,0,4,1,0
31,Yes,1~29회,359,사무직,18,5,인문학,1842,4,Male,89,4,1,인사사원,1,Married,2956,0,Y,No,보통,3,80,0,2,4,3,1
29,Yes,1~29회,350,사무직,13,3,인문학,1844,1,Male,56,2,1,인사사원,1,Divorced,2335,4,Y,Yes,보통,4,80,3,4,3,3,2
45,No,0회,589,영업,2,4,사회과학계열,1845,3,Female,67,3,2,영업직,3,Married,5154,4,Y,No,좋다,2,80,2,10,3,4,8
36,No,1~29회,430,R&D,2,4,기타,1847,4,Female,73,3,2,연구직,2,Married,6962,4,Y,Yes,좋다,4,80,1,15,2,3,1
43,No,30회 이상,1422,영업,2,4,사회과학계열,1849,1,Male,92,3,2,영업직,4,Married,5675,1,Y,No,좋다,3,80,1,7,5,3,7
27,No,30회 이상,1297,R&D,5,2,사회과학계열,1850,4,Female,53,3,1,엔지니어,4,Single,2379,0,Y,Yes,보통,3,80,0,6,3,2,5
29,No,30회 이상,574,R&D,20,1,자연과학계열,1852,4,Male,40,3,1,엔지니어,4,Married,3812,1,Y,No,보통,2,80,0,11,3,4,11
32,No,30회 이상,1318,영업,10,4,상경계열,1853,4,Male,79,3,2,영업직,4,Single,4648,8,Y,No,보통,3,80,0,4,2,4,0
42,No,0회,355,R&D,10,4,공학계열,1854,3,Male,38,3,1,연구직,3,Married,2936,3,Y,No,좋다,2,80,2,10,1,2,6
47,No,1~29회,207,R&D,9,4,사회과학계열,1856,2,Female,64,3,1,엔지니어,3,Single,2105,4,Y,No,보통,3,80,0,7,2,3,2
46,No,1~29회,706,R&D,2,2,사회과학계열,1857,4,Male,82,3,3,제조 책임자,4,Divorced,8578,3,Y,No,보통,3,80,1,12,4,2,9
28,No,0회,280,사무직,1,2,사회과학계열,1858,3,Male,43,3,1,인사사원,4,Divorced,2706,1,Y,No,보통,2,80,1,3,2,3,3
29,No,1~29회,726,R&D,29,1,사회과학계열,1859,4,Male,93,1,2,연구직 관리자,3,Divorced,6384,8,Y,No,보통,4,80,2,11,3,3,7
42,No,1~29회,1142,R&D,8,3,사회과학계열,1860,4,Male,81,3,1,엔지니어,3,Single,3968,4,Y,No,보통,4,80,0,8,3,3,0
32,Yes,1~29회,414,영업,2,4,상경계열,1862,3,Male,82,2,2,영업직,2,Single,9907,7,Y,Yes,보통,3,80,0,7,3,2,2
46,No,1~29회,1319,영업,3,3,공학계열,1863,1,Female,45,4,4,영업직,1,Divorced,13225,2,Y,No,보통,4,80,1,25,5,3,19
27,No,1~29회,728,영업,23,1,자연과학계열,1864,2,Female,36,2,2,영업 담당자,3,Married,3540,1,Y,No,좋다,4,80,1,9,5,3,9
29,No,1~29회,352,사무직,6,1,자연과학계열,1865,4,Male,87,2,1,인사사원,2,Married,2804,1,Y,No,보통,4,80,0,1,3,3,1
43,No,1~29회,823,R&D,6,3,자연과학계열,1866,1,Female,81,2,5,인사관리자,3,Married,19392,7,Y,No,보통,4,80,0,21,2,3,16
48,No,1~29회,1224,R&D,10,3,사회과학계열,1867,4,Male,91,2,5,연구 관리자,2,Married,19665,4,Y,No,보통,4,80,0,29,3,3,22
29,Yes,30회 이상,459,R&D,24,2,사회과학계열,1868,4,Male,73,2,1,연구직,4,Single,2439,1,Y,Yes,좋다,2,80,0,1,3,2,1
46,Yes,1~29회,1254,영업,10,3,사회과학계열,1869,3,Female,64,3,3,영업직,2,Married,7314,5,Y,No,좋다,3,80,3,14,2,3,8
27,No,30회 이상,1131,R&D,15,3,사회과학계열,1870,4,Female,77,2,1,연구직,1,Married,4774,0,Y,No,보통,4,80,1,8,2,2,7
39,No,1~29회,835,R&D,19,4,기타,1871,4,Male,41,3,2,연구직,4,Divorced,3902,8,Y,No,보통,2,80,3,7,2,3,2
55,No,1~29회,836,R&D,2,4,공학계열,1873,2,Male,98,2,1,연구직,4,Married,2662,8,Y,No,좋다,2,80,1,19,2,4,5
28,No,1~29회,1172,영업,3,3,자연과학계열,1875,2,Female,78,3,1,영업 담당자,2,Married,2856,1,Y,No,보통,4,80,1,1,3,3,1
30,Yes,1~29회,945,영업,9,3,자연과학계열,1876,2,Male,89,3,1,영업 담당자,4,Single,1081,1,Y,No,보통,3,80,0,1,3,2,1
22,Yes,1~29회,391,R&D,7,1,사회과학계열,1878,4,Male,75,3,1,연구직,2,Single,2472,1,Y,Yes,좋다,1,80,0,1,2,3,1
36,No,1~29회,1266,영업,10,4,공학계열,1880,2,Female,63,2,2,영업직,3,Married,5673,1,Y,Yes,보통,1,80,1,10,4,3,10
31,No,1~29회,311,R&D,20,3,사회과학계열,1881,2,Male,89,3,2,엔지니어,3,Divorced,4197,1,Y,No,보통,1,80,1,10,2,3,10
34,No,1~29회,1480,영업,4,3,사회과학계열,1882,3,Male,64,3,3,영업직,4,Married,9713,2,Y,Yes,보통,4,80,3,9,3,3,5
29,No,1~29회,592,R&D,7,3,사회과학계열,1883,4,Male,59,3,1,엔지니어,1,Single,2062,3,Y,No,보통,2,80,0,11,2,3,3
37,No,1~29회,783,R&D,7,4,자연과학계열,1885,4,Male,78,3,2,연구직,1,Married,4284,5,Y,Yes,좋다,3,80,1,16,2,3,5
35,No,1~29회,219,R&D,16,2,기타,1886,4,Female,44,2,2,제조 책임자,2,Married,4788,0,Y,Yes,보통,4,80,0,4,2,3,3
45,No,1~29회,556,R&D,25,2,사회과학계열,1888,2,Female,93,2,2,제조 책임자,4,Married,5906,0,Y,No,보통,4,80,2,10,2,2,9
36,No,30회 이상,1213,사무직,2,1,인문학,1890,2,Male,94,2,2,인사사원,4,Single,3886,1,Y,No,좋다,4,80,0,10,2,2,10
40,No,1~29회,1137,R&D,1,4,사회과학계열,1892,1,Male,98,3,4,인사관리자,1,Divorced,16823,2,Y,No,보통,1,80,1,22,3,3,19
26,No,1~29회,482,R&D,1,2,사회과학계열,1893,2,Female,90,2,1,연구직,3,Married,2933,1,Y,Yes,보통,3,80,1,1,3,2,1
27,No,1~29회,511,영업,2,2,자연과학계열,1898,1,Female,89,4,2,영업직,3,Single,6500,0,Y,No,보통,2,80,0,9,5,2,8
48,No,30회 이상,117,R&D,22,3,자연과학계열,1900,4,Female,58,3,4,인사관리자,4,Divorced,17174,3,Y,No,보통,2,80,1,24,3,3,22
44,No,1~29회,170,R&D,1,4,사회과학계열,1903,2,Male,78,4,2,연구직 관리자,1,Married,5033,2,Y,No,보통,4,80,1,10,5,3,2
34,Yes,0회,967,R&D,16,4,공학계열,1905,4,Male,85,1,1,연구직,1,Married,2307,1,Y,Yes,좋다,2,80,1,5,2,3,5
56,Yes,1~29회,1162,R&D,24,2,사회과학계열,1907,1,Male,97,3,1,엔지니어,4,Single,2587,1,Y,No,보통,4,80,0,5,3,3,4
36,No,1~29회,335,영업,17,2,상경계열,1908,3,Male,33,2,2,영업직,2,Married,5507,2,Y,No,보통,3,80,2,12,1,1,4
41,No,1~29회,337,영업,8,3,상경계열,1909,3,Female,54,3,2,영업직,2,Married,4393,5,Y,No,좋다,3,80,1,14,3,3,5
42,No,1~29회,1396,R&D,6,3,자연과학계열,1911,3,Male,83,3,3,연구 관리자,1,Married,13348,9,Y,No,보통,2,80,1,18,3,4,13
31,No,1~29회,1079,영업,10,2,자연과학계열,1912,3,Female,86,3,2,영업직,4,Divorced,6583,2,Y,Yes,보통,4,80,1,8,2,3,5
34,No,1~29회,735,영업,3,1,자연과학계열,1915,4,Female,75,2,2,영업직,4,Married,8103,3,Y,Yes,보통,3,80,0,9,3,2,4
31,No,1~29회,471,R&D,4,3,자연과학계열,1916,1,Female,62,4,1,엔지니어,3,Divorced,3978,8,Y,No,보통,2,80,1,4,0,2,2
26,No,30회 이상,1096,R&D,6,3,기타,1918,3,Male,61,4,1,엔지니어,4,Married,2544,0,Y,No,보통,1,80,1,8,3,3,7
45,No,30회 이상,1297,R&D,1,4,자연과학계열,1922,2,Male,44,3,2,연구직 관리자,3,Single,5399,4,Y,No,보통,3,80,0,12,3,3,4
33,No,1~29회,217,영업,10,4,상경계열,1924,2,Male,43,3,2,영업직,3,Single,5487,1,Y,No,보통,2,80,0,10,2,2,10
28,No,30회 이상,783,영업,1,2,사회과학계열,1927,3,Male,42,2,2,영업직,4,Married,6834,1,Y,Yes,보통,3,80,1,7,2,3,7
29,Yes,30회 이상,746,영업,24,3,공학계열,1928,3,Male,45,4,1,영업 담당자,1,Single,1091,1,Y,No,보통,4,80,0,1,3,3,1
39,No,0회,1251,영업,21,4,사회과학계열,1929,1,Female,32,1,2,영업직,3,Married,5736,6,Y,No,보통,3,80,1,10,1,3,3
27,No,1~29회,1354,R&D,2,4,공학계열,1931,2,Male,41,3,1,연구직,2,Married,2226,1,Y,No,보통,3,80,1,6,3,2,5
34,No,30회 이상,735,R&D,22,4,기타,1932,3,Male,86,2,2,연구직,4,Married,5747,1,Y,Yes,보통,2,80,0,16,3,3,15
28,Yes,1~29회,1475,영업,13,2,상경계열,1933,4,Female,84,3,2,영업직,3,Single,9854,3,Y,Yes,보통,4,80,0,6,0,3,2
47,No,0회,1169,R&D,14,4,공학계열,1934,3,Male,64,3,2,연구직,2,Married,5467,8,Y,No,보통,3,80,1,16,4,4,8
56,No,1~29회,1443,영업,11,5,상경계열,1935,4,Female,89,2,2,영업직,1,Married,5380,4,Y,No,보통,3,80,1,6,3,3,0
39,No,1~29회,867,R&D,9,2,자연과학계열,1936,1,Male,87,3,2,제조 책임자,1,Married,5151,1,Y,No,좋다,4,80,1,10,3,3,10
38,No,30회 이상,1394,R&D,8,3,자연과학계열,1937,4,Female,58,2,2,연구직,2,Divorced,2133,1,Y,Yes,보통,3,80,1,20,3,3,20
58,No,1~29회,605,영업,21,3,사회과학계열,1938,4,Female,72,3,4,인사관리자,4,Married,17875,4,Y,Yes,보통,3,80,1,29,2,2,1
32,Yes,30회 이상,238,R&D,5,2,사회과학계열,1939,1,Female,47,4,1,연구직,3,Single,2432,3,Y,Yes,보통,1,80,0,8,2,3,4
38,No,1~29회,1206,R&D,9,2,사회과학계열,1940,2,Male,71,3,1,연구직,4,Divorced,4771,2,Y,No,보통,4,80,2,10,0,4,5
49,No,30회 이상,1064,R&D,2,1,사회과학계열,1941,2,Male,42,3,5,연구 관리자,4,Married,19161,3,Y,No,보통,4,80,0,28,3,3,5
42,No,1~29회,419,영업,12,4,상경계열,1943,2,Male,77,3,2,영업직,4,Divorced,5087,3,Y,Yes,보통,3,80,2,14,4,3,0
27,Yes,30회 이상,1337,사무직,22,3,인문학,1944,1,Female,58,2,1,인사사원,2,Married,2863,1,Y,No,보통,1,80,0,1,2,3,1
35,No,1~29회,682,영업,18,4,자연과학계열,1945,2,Male,71,3,2,영업직,1,Married,5561,0,Y,No,보통,4,80,1,6,2,1,5
28,No,0회,1103,R&D,16,3,자연과학계열,1947,3,Male,49,3,1,연구직,3,Single,2144,1,Y,No,보통,3,80,0,5,3,2,5
31,No,0회,976,R&D,3,2,자연과학계열,1948,3,Male,48,3,1,연구직,1,Divorced,3065,1,Y,Yes,보통,4,80,1,4,3,4,4
36,No,0회,1351,R&D,9,4,사회과학계열,1949,1,Male,66,4,1,엔지니어,2,Married,2810,1,Y,No,좋다,2,80,0,5,3,3,5
34,No,1~29회,937,영업,1,3,상경계열,1950,1,Male,32,3,3,영업직,4,Single,9888,1,Y,No,좋다,1,80,0,14,3,2,14
34,No,1~29회,1239,영업,13,4,자연과학계열,1951,4,Male,39,3,3,영업직,3,Divorced,8628,1,Y,No,보통,3,80,1,9,2,2,8
26,No,1~29회,157,R&D,1,3,자연과학계열,1952,3,Male,95,3,1,엔지니어,1,Single,2867,0,Y,No,보통,4,80,0,8,6,2,7
29,No,1~29회,136,R&D,1,3,사회과학계열,1954,1,Male,89,3,2,연구직 관리자,1,Married,5373,0,Y,No,보통,1,80,1,6,5,2,5
32,No,0회,1146,R&D,15,4,자연과학계열,1955,3,Female,34,3,2,연구직 관리자,4,Divorced,6667,5,Y,No,보통,2,80,1,9,6,3,5
31,No,30회 이상,1125,R&D,1,3,사회과학계열,1956,4,Male,48,1,2,연구직,1,Married,5003,1,Y,No,좋다,2,80,0,10,6,3,10
28,Yes,1~29회,1404,R&D,17,3,공학계열,1960,3,Male,32,2,1,엔지니어,4,Divorced,2367,5,Y,No,보통,1,80,1,6,2,2,4
38,No,1~29회,1404,영업,1,3,사회과학계열,1961,1,Male,59,2,1,영업 담당자,1,Single,2858,4,Y,No,보통,1,80,0,20,3,2,1
35,No,1~29회,1224,영업,7,4,사회과학계열,1962,3,Female,55,3,2,영업직,4,Married,5204,1,Y,Yes,보통,4,80,0,10,2,3,10
27,No,1~29회,954,영업,9,3,상경계열,1965,4,Male,44,3,2,영업직,4,Single,4105,1,Y,No,보통,1,80,0,7,5,3,7
32,No,1~29회,1373,R&D,5,4,사회과학계열,1966,4,Male,56,2,2,제조 책임자,4,Single,9679,8,Y,No,좋다,2,80,0,8,1,3,1
31,Yes,30회 이상,754,영업,26,4,상경계열,1967,1,Male,63,3,2,영업직,4,Married,5617,1,Y,Yes,보통,3,80,0,10,4,3,10
53,Yes,1~29회,1168,영업,24,4,사회과학계열,1968,1,Male,66,3,3,영업직,1,Single,10448,6,Y,Yes,보통,2,80,0,15,2,2,2
54,No,1~29회,155,R&D,9,2,사회과학계열,1969,1,Female,67,3,2,연구직,3,Married,2897,3,Y,No,보통,3,80,2,9,6,2,4
33,No,30회 이상,1303,R&D,7,2,사회과학계열,1970,4,Male,36,3,2,연구직 관리자,3,Divorced,5968,1,Y,No,좋다,3,80,3,9,2,3,9
43,No,1~29회,574,R&D,11,3,사회과학계열,1971,1,Male,30,3,3,연구직 관리자,3,Married,7510,1,Y,No,보통,2,80,1,10,1,3,10
38,No,30회 이상,1444,사무직,1,4,기타,1972,4,Male,88,3,1,인사사원,2,Married,2991,0,Y,Yes,보통,2,80,1,7,2,3,6
55,No,1~29회,189,사무직,26,4,인문학,1973,3,Male,71,4,5,인사관리자,2,Married,19636,4,Y,Yes,보통,1,80,1,35,0,3,10
31,No,1~29회,1276,R&D,2,1,자연과학계열,1974,4,Female,59,1,1,엔지니어,4,Divorced,1129,1,Y,Yes,보통,3,80,3,1,4,3,1
39,No,1~29회,119,영업,15,4,상경계열,1975,2,Male,77,3,4,영업직,1,Single,13341,0,Y,No,보통,1,80,0,21,3,3,20
42,No,0회,335,R&D,23,2,사회과학계열,1976,4,Male,37,2,2,연구직,3,Single,4332,1,Y,No,보통,4,80,0,20,2,3,20
31,No,0회,697,R&D,10,3,자연과학계열,1979,3,Female,40,3,3,연구 관리자,3,Married,11031,4,Y,No,좋다,3,80,1,13,2,4,11
54,No,1~29회,157,R&D,10,3,자연과학계열,1980,3,Female,77,3,2,제조 책임자,1,Single,4440,6,Y,Yes,보통,4,80,0,9,3,3,5
24,No,1~29회,771,R&D,1,2,사회과학계열,1981,2,Male,45,2,2,연구직 관리자,3,Single,4617,1,Y,No,보통,2,80,0,4,2,2,4
23,No,1~29회,571,R&D,12,2,기타,1982,4,Male,78,3,1,엔지니어,4,Single,2647,1,Y,No,보통,3,80,0,5,6,4,5
40,No,30회 이상,692,R&D,11,3,공학계열,1985,4,Female,73,3,2,엔지니어,3,Married,6323,1,Y,No,보통,1,80,1,10,2,4,10
40,No,1~29회,444,영업,2,2,상경계열,1986,2,Female,92,3,2,영업직,2,Married,5677,3,Y,No,보통,3,80,1,15,4,3,11
25,No,1~29회,309,사무직,2,3,인문학,1987,3,Female,82,3,1,인사사원,2,Married,2187,4,Y,No,보통,3,80,0,6,3,3,2
30,No,1~29회,911,R&D,1,2,자연과학계열,1989,4,Male,76,3,1,엔지니어,2,Married,3748,1,Y,No,보통,3,80,0,12,6,2,12
25,No,1~29회,977,R&D,2,1,기타,1992,4,Male,57,3,1,엔지니어,3,Divorced,3977,6,Y,Yes,보통,3,80,1,7,2,2,2
47,No,1~29회,1180,R&D,25,3,자연과학계열,1993,1,Male,84,3,3,연구직 관리자,3,Single,8633,2,Y,No,좋다,2,80,0,25,3,3,17
33,No,0회,1313,R&D,1,2,자연과학계열,1994,2,Male,59,2,1,엔지니어,3,Divorced,2008,1,Y,No,보통,3,80,3,1,2,2,1
38,No,1~29회,1321,영업,1,4,사회과학계열,1995,4,Male,86,3,2,영업직,2,Married,4440,0,Y,No,보통,1,80,2,16,3,3,15
31,No,1~29회,1154,영업,2,2,사회과학계열,1996,1,Male,54,3,1,영업 담당자,3,Married,3067,0,Y,No,보통,3,80,1,3,1,3,2
38,No,30회 이상,508,R&D,6,4,사회과학계열,1997,1,Male,72,2,2,제조 책임자,3,Married,5321,2,Y,No,보통,4,80,1,10,1,3,8
42,No,1~29회,557,R&D,18,4,사회과학계열,1998,4,Male,35,3,2,연구직,1,Divorced,5410,6,Y,Yes,보통,3,80,1,9,3,2,4
41,No,1~29회,642,R&D,1,3,사회과학계열,1999,4,Male,76,3,1,연구직,4,Married,2782,3,Y,No,좋다,1,80,1,12,3,3,5
47,No,0회,1162,R&D,1,1,자연과학계열,2000,3,Female,98,3,3,연구 관리자,2,Married,11957,0,Y,No,보통,1,80,2,14,3,1,13
35,No,1~29회,1490,R&D,11,4,자연과학계열,2003,4,Male,43,3,1,엔지니어,3,Married,2660,7,Y,Yes,보통,3,80,1,5,3,3,2
22,No,1~29회,581,R&D,1,2,사회과학계열,2007,4,Male,63,3,1,연구직,3,Single,3375,0,Y,No,보통,4,80,0,4,2,4,3
35,No,1~29회,1395,R&D,9,4,자연과학계열,2008,2,Male,48,3,2,연구직,3,Single,5098,1,Y,No,보통,2,80,0,10,5,3,10
33,No,1~29회,501,R&D,15,2,자연과학계열,2009,2,Female,95,3,2,연구직 관리자,4,Married,4878,0,Y,Yes,보통,1,80,1,10,6,3,9
32,No,1~29회,267,R&D,29,4,사회과학계열,2010,3,Female,49,2,1,엔지니어,2,Single,2837,1,Y,No,보통,3,80,0,6,3,3,6
40,No,1~29회,543,R&D,1,4,사회과학계열,2012,1,Male,83,3,1,엔지니어,4,Married,2406,8,Y,No,보통,3,80,2,8,3,2,1
32,No,1~29회,234,영업,1,4,자연과학계열,2013,2,Male,68,2,1,영업 담당자,2,Married,2269,0,Y,No,보통,2,80,1,3,2,3,2
39,No,1~29회,116,R&D,24,1,사회과학계열,2014,1,Male,52,3,2,연구직,4,Single,4108,7,Y,No,보통,1,80,0,18,2,3,7
38,No,1~29회,201,R&D,10,3,자연과학계열,2015,2,Female,99,1,3,연구 관리자,3,Married,13206,3,Y,No,보통,1,80,1,20,3,3,18
32,No,1~29회,801,영업,1,4,상경계열,2016,3,Female,48,3,3,영업직,4,Married,10422,1,Y,No,보통,3,80,2,14,3,3,14
37,No,1~29회,161,R&D,10,3,사회과학계열,2017,3,Female,42,4,3,연구 관리자,4,Married,13744,1,Y,Yes,좋다,1,80,1,16,2,3,16
25,No,1~29회,1382,영업,8,2,기타,2018,1,Female,85,3,2,영업직,3,Divorced,4907,0,Y,Yes,좋다,2,80,1,6,3,2,5
52,No,0회,585,영업,29,4,사회과학계열,2019,1,Male,40,3,1,영업 담당자,4,Divorced,3482,2,Y,No,보통,2,80,2,16,3,2,9
44,No,1~29회,1037,R&D,1,3,자연과학계열,2020,2,Male,42,3,1,연구직,4,Single,2436,6,Y,Yes,보통,3,80,0,6,2,3,4
21,No,1~29회,501,영업,5,1,자연과학계열,2021,3,Male,58,3,1,영업 담당자,1,Single,2380,1,Y,Yes,보통,4,80,0,2,6,3,2
39,No,0회,105,R&D,9,3,사회과학계열,2022,4,Male,87,3,5,인사관리자,4,Single,19431,2,Y,No,보통,3,80,0,21,3,2,6
23,Yes,30회 이상,638,영업,9,3,상경계열,2023,4,Male,33,3,1,영업 담당자,1,Married,1790,1,Y,No,보통,1,80,1,1,3,2,1
36,No,1~29회,557,영업,3,3,자연과학계열,2024,1,Female,94,2,3,영업직,4,Married,7644,0,Y,No,보통,3,80,2,10,2,3,9
36,No,30회 이상,688,R&D,4,2,사회과학계열,2025,4,Female,97,3,2,제조 책임자,2,Divorced,5131,7,Y,No,보통,2,80,3,18,3,3,4
56,No,0회,667,R&D,1,4,사회과학계열,2026,3,Male,57,3,2,연구직 관리자,3,Divorced,6306,1,Y,No,좋다,1,80,1,13,2,2,13
29,Yes,1~29회,1092,R&D,1,4,자연과학계열,2027,1,Male,36,3,1,연구직,4,Married,4787,9,Y,Yes,보통,2,80,3,4,3,4,2
42,No,1~29회,300,R&D,2,3,사회과학계열,2031,1,Male,56,3,5,인사관리자,3,Married,18880,5,Y,No,보통,1,80,0,24,2,2,22
56,Yes,1~29회,310,R&D,7,2,공학계열,2032,4,Male,72,3,1,엔지니어,3,Married,2339,8,Y,No,보통,4,80,1,14,4,1,10
41,No,1~29회,582,R&D,28,4,사회과학계열,2034,1,Female,60,2,4,제조 책임자,2,Married,13570,0,Y,No,좋다,3,80,1,21,3,3,20
34,No,1~29회,704,영업,28,3,상경계열,2035,4,Female,95,2,2,영업직,3,Married,6712,1,Y,No,좋다,4,80,2,8,2,3,8
36,No,0회,301,영업,15,4,상경계열,2036,4,Male,88,1,2,영업직,4,Divorced,5406,1,Y,No,좋다,1,80,1,15,4,2,15
41,No,1~29회,930,영업,3,3,사회과학계열,2037,3,Male,57,2,2,영업직,2,Divorced,8938,2,Y,No,보통,3,80,1,14,5,3,5
32,No,1~29회,529,R&D,2,3,공학계열,2038,4,Male,78,3,1,연구직,1,Single,2439,1,Y,No,보통,4,80,0,4,4,3,4
35,No,1~29회,1146,사무직,26,4,사회과학계열,2040,3,Female,31,3,3,인사사원,4,Single,8837,1,Y,Yes,보통,3,80,0,9,2,3,9
38,No,1~29회,345,영업,10,2,사회과학계열,2041,1,Female,100,3,2,영업직,4,Married,5343,1,Y,No,보통,3,80,1,10,1,3,10
50,Yes,30회 이상,878,영업,1,4,사회과학계열,2044,2,Male,94,3,2,영업직,3,Divorced,6728,7,Y,No,보통,4,80,2,12,3,3,6
36,No,1~29회,1120,영업,11,4,상경계열,2045,2,Female,100,2,2,영업직,4,Married,6652,4,Y,No,보통,1,80,1,8,2,2,6
45,No,1~29회,374,영업,20,3,사회과학계열,2046,4,Female,50,3,2,영업직,3,Single,4850,8,Y,No,보통,3,80,0,8,3,3,5
40,No,1~29회,1322,R&D,2,4,사회과학계열,2048,3,Male,52,2,1,연구직,3,Single,2809,2,Y,No,보통,4,80,0,8,2,3,2
35,No,30회 이상,1199,R&D,18,4,사회과학계열,2049,3,Male,80,3,2,연구직 관리자,3,Married,5689,1,Y,Yes,보통,4,80,2,10,2,4,10
40,No,1~29회,1194,R&D,2,4,자연과학계열,2051,3,Female,98,3,1,연구직,3,Married,2001,2,Y,No,보통,2,80,3,20,2,3,5
35,No,1~29회,287,R&D,1,4,사회과학계열,2052,3,Female,62,1,1,연구직,4,Married,2977,1,Y,No,보통,4,80,1,4,5,3,4
29,No,1~29회,1378,R&D,13,2,기타,2053,4,Male,46,2,2,엔지니어,2,Married,4025,4,Y,Yes,보통,1,80,1,10,2,3,4
